Date,Value
2026-01-11,42.53301047149004
2026-01-12,45.06028225065631
2026-01-13,44.29363296957077
2026-01-14,43.00931598923724
2026-01-15,41.85981916634042
2026-01-16,45.01116624197875
2026-01-17,44.5973728030488
2026-01-18,43.39030874796299
2026-01-19,46.0
2026-01-20,41.760282079439094
2026-01-21,40.98650929579063
2026-01-22,42.14383876692316
2026-01-23,43.01776984214756
2026-01-24,43.35317911773352
2026-01-25,42.52593964207916
2026-01-26,43.31313365307671
2026-01-27,40.80266233345062
2026-01-28,44.73823509911148
2026-01-29,42.33970637313795
2026-01-30,44.0269831460958
2026-01-31,42.75102873570235
2026-02-01,42.8058013242693
2026-02-02,42.85691770299292
2026-02-03,42.55332509599471
2026-02-04,42.723278356047445
2026-02-05,43.62832837087396
2026-02-06,41.802797601532696
2026-02-07,42.44298676867828
2026-02-08,41.11443057044263
2026-02-09,43.276889855799226
2026-02-10,39.96797224339961
2026-02-11,43.54802509800203
2026-02-12,40.64867923955076
2026-02-13,38.423344589572125
2026-02-14,40.620586205213385
2026-02-15,39.26414809659745
2026-02-16,41.40240344503823
2026-02-17,39.01667457826161
2026-02-18,39.17901151446842
2026-02-19,36.86519962425221
2026-02-20,38.87086791564744
2026-02-21,35.76196279110271
2026-02-22,36.86906514389627
2026-02-23,40.231408062045475
2026-02-24,40.1141283808018
2026-02-25,39.41707854534405
2026-02-26,37.17076102027888
2026-02-27,38.39090751829933
2026-02-28,38.297283980546034
2026-03-01,36.404365852102266
2026-03-02,40.235295529007395
2026-03-03,39.13363530867353
2026-03-04,37.322696790877245
2026-03-05,37.53022939734
2026-03-06,37.63748810762544
2026-03-07,34.0966300013289
2026-03-08,36.62213947752549
2026-03-09,35.80300714458009
2026-03-10,35.156086240178816
2026-03-11,36.068903544117596
2026-03-12,39.01867685561625
2026-03-13,37.1146102878555
2026-03-14,35.12743290265454
2026-03-15,36.67363812533849
